ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
РЯРм 4Пр 1ТЪЦЏ,"1,079",106,41,37,28,769,53,77,79,86,90,71,77,77,85,74,204,45,63,47,27,12,7,3,Б|
РЯРм 4Пр 2ТЪЦЏ,"1,034",52,14,12,26,726,45,95,82,73,81,69,62,56,83,80,256,68,69,58,37,16,4,4,Б|
РЯРм 4Пр 3ТЪЦЏ,647,59,20,21,18,462,40,64,49,50,64,44,52,39,34,26,126,29,35,34,17,11,Б|,Б|,Б|
РЯРм 4Пр 4ТЪЦЏ,774,103,34,31,38,508,32,64,41,59,60,41,42,52,58,59,163,45,47,33,23,8,4,2,1
РЯРм 4Пр 5ТЪЦЏ,569,44,19,12,13,360,18,32,38,44,43,24,28,48,34,51,165,54,29,39,31,8,3,1,Б|
РЯРм 4Пр 6ТЪЦЏ,710,72,24,21,27,471,24,39,53,40,54,53,43,46,71,48,167,58,44,30,18,14,2,1,Б|
РЯРм 4Пр 7ТЪЦЏ,778,58,19,18,21,531,38,54,53,43,60,46,73,45,58,61,189,53,64,30,26,9,5,1,1
РЯРм 4Пр 8ТЪЦЏ,548,48,14,15,19,333,27,34,26,26,27,32,35,42,42,42,167,40,50,36,23,15,3,Б|,Б|
РЯРм 4Пр 9ТЪЦЏ,749,68,27,24,17,459,29,42,34,54,46,48,47,47,67,45,222,57,63,61,24,13,4,Б|,Б|
РЯРм 4Пр10ТЪЦЏ,98,13,1,3,9,56,2,4,1,6,7,10,4,8,6,8,29,10,5,9,3,1,Б|,1,Б|
РЯРм 4Пр11ТЪЦЏ,232,21,4,6,11,141,13,12,8,10,9,10,15,21,18,25,70,16,25,15,12,1,1,Б|,Б|
РЯРм 4Пр12ТЪЦЏ,161,16,4,6,6,114,7,15,7,11,12,12,6,21,11,12,31,10,9,5,6,Б|,1,Б|,Б|
РЯРм 5Пр 3ТЪЦЏ,"1,471",136,27,56,53,"1,043",75,116,94,82,99,111,132,111,131,92,292,79,90,71,34,12,5,1,Б|
РЯРм 5Пр 4ТЪЦЏ,290,26,9,6,11,202,16,15,26,27,27,20,19,16,19,17,62,12,22,17,5,3,2,1,Б|
РЯРм 5Пр 5ТЪЦЏ,618,49,12,15,22,399,22,28,25,33,36,49,37,34,73,62,170,37,38,48,21,16,7,3,Б|
РЯРм 5Пр 6ТЪЦЏ,680,109,37,34,38,436,32,42,36,48,48,51,41,47,43,48,135,47,28,33,15,9,3,Б|,Б|
РЯРм 5Пр 7ТЪЦЏ,178,22,8,10,4,120,5,9,7,17,17,11,8,14,18,14,36,14,10,5,3,1,2,1,Б|
РЯРм 5Пр 8ТЪЦЏ,306,19,7,5,7,206,21,18,12,23,18,16,21,18,26,33,81,25,23,12,10,5,6,Б|,Б|
РЯРм 5Пр 9ТЪЦЏ,349,43,9,10,24,205,18,16,19,14,13,23,30,19,20,33,101,35,19,18,17,7,4,1,Б|
РЯРм 5Пр10ТЪЦЏ,244,36,9,13,14,153,7,14,9,19,23,23,12,14,20,12,55,21,17,6,8,2,1,Б|,Б|
РЯРм 5Пр11ТЪЦЏ,773,66,15,22,29,468,41,44,34,40,38,46,48,51,72,54,239,69,67,43,32,17,9,2,Б|
РЯРм 5Пр12ТЪЦЏ,687,60,15,19,26,443,28,31,39,40,33,34,47,54,71,66,184,51,45,41,28,13,3,2,1
РЯРм 5Пр13ТЪЦЏ,623,56,12,15,29,382,23,23,28,36,36,34,27,42,51,82,185,67,36,37,28,9,7,1,Б|
РЯРм 6Пр 3ТЪЦЏ,"1,287",133,46,47,40,855,58,56,66,85,94,91,82,84,132,107,299,86,83,64,38,18,9,1,Б|
РЯРм 6Пр 4ТЪЦЏ,669,79,32,22,25,452,31,35,42,51,52,48,36,37,61,59,138,36,33,31,23,10,3,2,Б|
РЯРм 6Пр 5ТЪЦЏ,162,17,5,5,7,118,5,8,13,17,6,17,12,17,10,13,27,4,8,7,2,4,2,Б|,Б|
РЯРм 6Пр 6ТЪЦЏ,345,41,26,6,9,238,14,15,32,44,34,27,23,9,19,21,66,25,17,10,7,4,2,1,Б|
РЯРм 6Пр 7ТЪЦЏ,209,15,11,2,2,129,4,8,15,15,13,13,14,15,22,10,65,11,18,13,13,7,2,1,Б|
РЯРм 6Пр 8ТЪЦЏ,293,42,13,12,17,181,11,9,13,29,20,13,18,19,20,29,70,18,23,13,8,6,1,Б|,1
РЯРм 6Пр 9ТЪЦЏ,592,33,8,11,14,396,24,28,43,42,19,28,40,45,73,54,163,54,40,38,17,9,4,1,Б|
РЯРм 6Пр10ТЪЦЏ,295,47,16,19,12,171,11,20,11,22,19,15,10,18,28,17,77,23,22,13,11,4,3,1,Б|
РЯРм 6Пр11ТЪЦЏ,839,94,26,35,33,512,45,27,33,50,53,51,56,53,73,71,233,64,69,47,31,19,2,1,Б|
РЯРм 6Пр12ТЪЦЏ,500,59,14,23,22,300,24,18,29,31,33,40,29,23,32,41,141,39,49,32,10,8,3,Б|,Б|
РЯРм 6Пр13ТЪЦЏ,406,32,12,8,12,229,14,19,17,20,23,18,21,22,38,37,145,34,36,31,26,16,2,Б|,Б|
Р^ЛоУаФРЛu 1ТЪЦЏ,459,46,11,13,22,276,36,27,8,10,25,33,45,30,32,30,137,38,36,27,21,10,3,2,Б|
Р^ЛоУаФРЛu 2ТЪЦЏ,341,39,10,12,17,188,12,15,15,16,12,22,21,21,25,29,114,29,44,23,11,6,1,Б|,Б|
Р^ЛоУаФРЛu 3ТЪЦЏ,77,8,3,3,2,51,3,6,3,5,3,9,6,5,5,6,18,8,4,3,Б|,1,1,1,Б|
Р^ЛоУаФРЛu 4ТЪЦЏ,280,54,13,19,22,183,17,9,9,20,22,28,21,13,18,26,43,14,9,10,4,4,2,Б|,Б|
Р^ЛоУаФРЛu 5ТЪЦЏ,489,74,22,26,26,289,23,17,18,22,36,24,35,31,44,39,126,40,28,28,16,10,4,Б|,Б|
Р^ЛоУаФРЛu 6ТЪЦЏ,421,26,4,10,12,237,16,15,22,11,17,10,24,21,55,46,158,40,41,42,22,8,3,1,1
Р^ЛоУаФРЛu 7ТЪЦЏ,291,34,11,7,16,185,16,11,13,11,12,21,28,14,31,28,72,28,18,11,10,3,Б|,2,Б|
Р^ЛоУаФРЛu 8ТЪЦЏ,365,36,6,10,20,244,19,12,10,25,23,22,33,27,36,37,85,21,27,18,10,5,3,1,Б|
Р^ЛоУаФРЛu 9ТЪЦЏ,178,16,5,4,7,110,11,7,6,11,9,13,9,12,17,15,52,14,14,14,3,6,1,Б|,Б|
Р^ЛоУаФРЛu10ТЪЦЏ,993,113,38,31,44,677,52,54,60,62,60,55,56,85,94,99,203,65,54,47,22,10,4,1,Б|
Р^ЛоУаФРЛu11ТЪЦЏ,137,16,4,5,7,111,12,10,4,10,12,14,13,6,13,17,10,2,6,1,1,Б|,Б|,Б|,Б|
СФКвЙЇ 1ТЪЦЏ,99,13,Б|,7,6,56,3,1,6,3,6,8,7,11,7,4,30,6,9,9,5,1,Б|,Б|,Б|
СФКвЙЇ 2ТЪЦЏ,92,10,4,3,3,68,4,9,3,5,9,5,6,10,6,11,14,1,3,6,4,Б|,Б|,Б|,Б|
СФКвЙЇ 3ТЪЦЏ,166,16,5,4,7,121,9,9,5,8,9,12,6,16,30,17,29,9,8,4,4,1,3,Б|,Б|
СФКвЙЇ 4ТЪЦЏ,154,27,8,9,10,96,10,5,3,3,8,9,20,12,17,9,31,4,4,10,7,4,2,Б|,Б|
СФКвЙЇ 5ТЪЦЏ,44,2,Б|,Б|,2,23,3,2,1,1,Б|,2,1,6,6,1,19,3,3,4,6,Б|,2,1,Б|
ЦkГmСт 1ТЪЦЏ,642,85,25,28,32,439,26,33,30,32,51,41,47,52,64,63,118,41,28,21,15,8,4,1,Б|
ЦkГmСт 2ТЪЦЏ,379,35,10,12,13,249,19,22,19,21,19,30,20,40,30,29,95,28,23,17,15,8,4,Б|,Б|
ЦkГmСт 3ТЪЦЏ,576,70,15,17,38,387,35,30,26,17,35,26,39,65,71,43,119,36,28,29,13,8,3,2,Б|
ЦkГmСт 4ТЪЦЏ,367,39,6,12,21,222,23,12,9,12,25,19,40,19,34,29,106,29,32,25,9,6,4,1,Б|
ЦkГmСт 5ТЪЦЏ,422,39,10,10,19,242,13,11,25,19,18,18,22,32,48,36,141,43,35,32,17,8,5,1,Б|
ЦkГmСт 6ТЪЦЏ,492,35,15,12,8,296,18,19,25,22,29,28,18,25,54,58,161,46,43,38,19,8,5,2,Б|
ЦkГmСт 7ТЪЦЏ,159,15,3,9,3,106,8,15,7,3,9,6,16,12,14,16,38,10,13,6,7,1,Б|,1,Б|
ЦkГmСт 8ТЪЦЏ,475,62,16,19,27,289,25,21,22,33,37,31,16,29,36,39,124,27,30,37,22,5,1,2,Б|
ЦkГmСт 9ТЪЦЏ,471,42,8,12,22,266,16,29,14,22,20,25,24,38,48,30,163,52,45,31,28,5,1,1,Б|
УмСт 1Пр 1ТЪЦЏ,203,32,9,9,14,149,16,13,16,19,9,21,13,16,14,12,22,9,4,7,1,1,Б|,Б|,Б|
УмСт 1Пр 2ТЪЦЏ,114,6,Б|,2,4,72,6,7,4,2,6,3,9,12,12,11,36,8,7,9,7,4,1,Б|,Б|
УмСт 1Пр 3ТЪЦЏ,587,63,16,26,21,388,26,21,35,49,39,32,25,31,63,67,136,46,31,34,10,10,4,1,Б|
УмСт 2Пр 1ТЪЦЏ,789,119,42,34,43,620,59,69,44,52,49,34,69,102,88,54,50,18,10,10,7,4,1,Б|,Б|
УмСт 2Пр 2ТЪЦЏ,625,48,18,13,17,480,40,48,42,25,35,16,37,56,100,81,97,37,23,18,12,6,1,Б|,Б|
УмСт 2Пр 3ТЪЦЏ,466,53,18,13,22,300,26,21,23,33,25,25,33,33,48,33,113,44,28,21,14,3,3,Б|,Б|
УмСт 2Пр 4ТЪЦЏ,389,42,10,15,17,287,23,28,14,16,26,26,31,42,49,32,60,16,17,14,4,8,1,Б|,Б|
УмСт 3Пр 1ТЪЦЏ,495,49,8,19,22,369,32,53,37,21,27,14,44,50,59,32,77,21,16,23,11,4,2,Б|,Б|
УмСт 3Пр 2ТЪЦЏ,849,112,39,46,27,640,48,85,51,44,51,30,56,92,116,67,97,28,29,16,14,9,1,Б|,Б|
УмСт 3Пр 3ТЪЦЏ,472,44,14,10,20,291,22,26,18,15,28,37,29,30,52,34,137,46,35,22,27,2,2,2,1
УмСт 3Пр 4ТЪЦЏ,331,33,9,13,11,210,17,20,16,13,26,14,16,21,38,29,88,24,23,16,13,9,2,1,Б|
УмСт 4Пр 1ТЪЦЏ,263,29,5,6,18,175,18,24,16,11,10,22,12,14,23,25,59,17,11,8,7,8,5,3,Б|
УмСт 4Пр 2ТЪЦЏ,510,105,31,43,31,343,17,25,26,41,44,43,21,30,53,43,62,24,15,10,7,3,2,1,Б|
УмСт 4Пр 3ТЪЦЏ,475,63,22,19,22,327,28,21,27,42,33,23,30,31,49,43,85,35,14,12,12,5,4,3,Б|
УмСт 4Пр 4ТЪЦЏ,707,78,18,29,31,426,25,30,35,39,39,50,25,48,59,76,203,67,66,33,17,14,4,2,Б|
УмСт 5Пр 1ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
УмСт 5Пр 2ТЪЦЏ,528,54,19,20,15,336,21,41,26,31,31,20,23,42,51,50,138,49,34,25,18,6,3,3,Б|
УмСт 5Пр 3ТЪЦЏ,494,34,5,13,16,296,25,24,24,23,28,23,29,25,44,51,164,65,33,26,26,8,4,2,Б|
УмСт 5Пр 4ТЪЦЏ,611,91,18,37,36,425,40,43,26,42,43,30,40,46,70,45,95,35,31,12,7,7,2,Б|,1
УмСт 6Пр 2ТЪЦЏ,527,53,10,22,21,334,22,15,20,29,28,24,37,31,57,71,140,45,40,25,18,10,1,1,Б|
УмСт 6Пр 3ТЪЦЏ,429,41,9,15,17,271,23,16,28,18,20,36,32,25,38,35,117,37,34,21,17,6,2,Б|,Б|
УмСт 6Пр 4ТЪЦЏ,647,86,27,22,37,448,33,38,35,42,45,37,42,51,73,52,113,37,34,18,14,7,1,2,Б|
РќОR 1Пр 1ТЪЦЏ,647,67,16,27,24,460,37,36,30,26,48,53,44,48,75,63,120,44,34,21,13,5,1,2,Б|
РќОR 1Пр 2ТЪЦЏ,"1,264",168,40,55,73,870,67,62,56,77,89,96,94,97,127,105,226,74,67,47,21,13,2,2,Б|
РќОR 1Пр 3ТЪЦЏ,291,12,5,1,6,126,10,7,8,8,11,5,16,15,24,22,153,19,22,30,44,21,16,Б|,1
РќОR 1Пр 4ТЪЦЏ,210,24,9,10,5,118,5,11,10,14,11,5,12,12,20,18,68,13,19,19,7,5,3,2,Б|
РќОR 1Пр 5ТЪЦЏ,278,40,8,11,21,198,21,15,11,17,18,18,24,26,30,18,40,8,11,11,8,Б|,2,Б|,Б|
РќОR 1Пр 6ТЪЦЏ,412,49,21,13,15,249,17,14,16,31,19,20,27,35,38,32,114,28,23,17,24,14,7,1,Б|
РќОR 1Пр 7ТЪЦЏ,"1,029",92,15,27,50,668,60,69,44,37,51,51,65,85,104,102,269,74,70,43,44,25,8,5,Б|
РќОR 1Пр 8ТЪЦЏ,614,35,13,11,11,434,34,39,41,55,12,30,38,49,70,66,145,35,32,33,27,11,7,Б|,Б|
РќОR 1Пр 9ТЪЦЏ,260,28,5,14,9,167,14,14,10,14,10,16,19,18,24,28,65,19,13,21,10,1,1,Б|,Б|
РќОR 2Пр 2ТЪЦЏ,524,54,20,14,20,325,26,22,36,32,28,26,39,34,42,40,145,36,41,32,17,14,5,Б|,Б|
РќОR 2Пр 3ТЪЦЏ,694,108,35,40,33,428,20,35,53,69,65,38,37,32,48,31,158,39,32,25,26,26,7,3,Б|
РќОR 2Пр 4ТЪЦЏ,152,16,3,6,7,94,5,5,8,9,11,6,7,10,18,15,42,14,7,3,10,4,3,1,Б|
РќОR 2Пр 5ТЪЦЏ,375,25,8,6,11,207,9,8,18,20,33,16,19,15,25,44,143,47,43,29,12,6,4,1,1
РќОR 2Пр 6ТЪЦЏ,703,97,22,26,49,491,40,33,51,39,44,49,56,59,64,56,115,30,26,22,18,15,4,Б|,Б|
РќОR 2Пр 7ТЪЦЏ,638,64,19,15,30,404,37,39,34,32,41,30,38,47,63,43,170,56,51,28,20,10,5,Б|,Б|
РќОR 2Пр 8ТЪЦЏ,370,35,15,10,10,253,19,19,22,31,26,9,17,28,42,40,82,22,22,14,14,7,2,Б|,1
РќОR 2Пр 9ТЪЦЏ,281,23,10,7,6,181,10,11,15,20,22,12,21,11,25,34,77,23,22,15,6,3,6,1,1
РќОR 3Пр 5ТЪЦЏ,553,34,11,10,13,404,17,31,27,30,20,22,24,39,102,92,115,41,21,26,13,12,2,Б|,Б|
РќОR 3Пр 6ТЪЦЏ,620,43,8,21,14,448,26,38,39,44,26,13,42,53,86,81,129,38,35,26,19,8,3,Б|,Б|
РќОR 3Пр 7ТЪЦЏ,260,17,4,10,3,167,7,15,15,14,14,9,10,9,32,42,76,32,28,9,4,3,Б|,Б|,Б|
РќОR 3Пр 8ТЪЦЏ,414,30,10,10,10,246,16,24,17,17,10,12,26,32,43,49,138,45,38,18,15,10,12,Б|,Б|
РќОR 4Пр 6ТЪЦЏ,270,16,1,6,9,234,29,23,18,8,10,13,22,44,43,24,20,4,5,5,3,2,1,Б|,Б|
РќОRУМ 1ТЪЦЏ,79,1,Б|,1,Б|,51,2,4,4,6,6,2,1,3,11,12,27,9,4,6,5,2,1,Б|,Б|
РќОRУМ 2ТЪЦЏ,429,39,9,16,14,258,22,23,15,19,17,23,29,31,35,44,132,47,39,23,14,5,4,Б|,Б|
РќОRУМ 3ТЪЦЏ,769,107,26,36,45,505,45,54,42,43,48,34,34,45,78,82,157,56,32,28,22,10,7,2,Б|
РќОRУМ 4ТЪЦЏ,483,76,14,33,29,292,22,13,25,35,36,38,30,23,41,29,115,37,30,31,9,4,3,1,Б|
РќОRУМ 5ТЪЦЏ,431,50,9,20,21,295,16,20,21,25,36,22,21,26,63,45,86,24,15,22,19,2,3,1,Б|
РќОRУМ 6ТЪЦЏ,330,23,7,8,8,243,15,22,19,20,7,12,11,26,67,44,64,24,14,14,9,2,1,Б|,Б|
РќОRУМ 7ТЪЦЏ,476,50,11,18,21,235,19,15,13,27,25,28,19,19,35,35,191,22,30,32,48,35,17,7,Б|
Р^ЛоУаУМТђ 1ТЪЦЏ,443,39,11,17,11,275,19,29,15,28,26,39,30,30,30,29,129,34,34,31,13,13,2,1,1
Р^ЛоУаУМТђ 3ТЪЦЏ,22,7,4,3,Б|,15,Б|,1,1,4,2,1,2,2,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
У°Цм 1Пр 5ТЪЦЏ,426,48,13,15,20,273,18,26,17,19,29,24,19,35,54,32,105,29,31,26,13,3,1,2,Б|
У°Цм 1Пр 6ТЪЦЏ,467,27,5,6,16,289,15,20,19,22,22,20,25,30,55,61,151,35,37,36,27,13,2,1,Б|
У°Цм 1Пр 7ТЪЦЏ,705,92,26,31,35,452,40,35,32,32,39,27,55,53,69,70,161,58,45,27,17,11,3,Б|,Б|
У°Цм 1Пр 8ТЪЦЏ,674,70,21,23,26,438,36,37,34,38,33,36,37,46,72,69,166,72,29,30,17,12,4,2,Б|
У°Цм 1Пр 9ТЪЦЏ,225,15,2,6,7,142,11,9,7,11,13,14,7,17,32,21,68,18,21,17,8,4,Б|,Б|,Б|
У°Цм 1Пр10ТЪЦЏ,426,53,9,15,29,332,46,29,19,20,21,26,46,50,49,26,41,14,9,10,4,4,Б|,Б|,Б|
У°Цм 2Пр 1ТЪЦЏ,287,17,2,6,9,179,8,15,15,17,15,10,20,18,31,30,91,24,23,22,11,8,3,Б|,Б|
У°Цм 2Пр 2ТЪЦЏ,50,6,2,Б|,4,38,7,4,6,1,1,3,4,5,7,Б|,6,2,2,Б|,Б|,1,Б|,1,Б|
У°Цм 2Пр 3ТЪЦЏ,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У°Цм 2Пр 4ТЪЦЏ,89,17,6,3,8,57,3,Б|,2,10,10,7,8,3,7,7,15,6,2,3,3,1,Б|,Б|,Б|
У°Цм 2Пр 5ТЪЦЏ,242,15,6,7,2,140,9,11,12,14,7,13,24,15,22,13,87,25,24,15,19,1,2,1,Б|
У°Цм 2Пр 6ТЪЦЏ,484,44,8,17,19,297,19,14,24,26,30,33,23,27,48,53,143,52,40,27,14,8,2,Б|,Б|
У°Цм 2Пр 7ТЪЦЏ,221,18,5,6,7,128,12,11,9,8,8,12,14,12,21,21,75,23,19,13,13,5,2,Б|,Б|
У°Цм 2Пр 8ТЪЦЏ,613,79,17,26,36,369,37,14,30,31,55,44,36,21,54,47,165,57,45,26,14,14,7,2,Б|
У°Цм 2Пр 9ТЪЦЏ,635,70,13,20,37,415,34,22,28,39,23,52,46,48,61,62,150,47,34,33,22,7,6,1,Б|
У°Цм 2Пр10ТЪЦЏ,274,37,8,12,17,182,22,11,14,16,18,14,19,20,24,24,55,19,6,13,11,3,2,1,Б|
У°Цм 2Пр11ТЪЦЏ,316,31,8,10,13,189,14,21,9,18,12,17,13,23,29,33,96,33,19,14,16,11,3,Б|,Б|
У°Цм 2Пр12ТЪЦЏ,559,70,17,25,28,365,27,36,25,29,29,36,34,41,68,40,124,38,27,22,20,11,4,2,Б|
У°Цм 2Пр13ТЪЦЏ,247,23,5,10,8,169,20,17,9,14,11,14,18,26,18,22,55,19,17,11,5,2,1,Б|,Б|
У°Цм 3Пр 1ТЪЦЏ,76,8,2,1,5,44,2,1,8,3,6,3,8,1,8,4,24,7,8,3,4,1,1,Б|,Б|
У°Цм 3Пр 2ТЪЦЏ,139,15,5,3,7,77,6,10,6,6,11,5,6,7,6,14,47,17,16,8,3,1,Б|,1,1
У°Цм 3Пр 3ТЪЦЏ,116,13,1,6,6,72,4,5,1,7,10,3,8,9,7,18,31,9,10,4,4,2,2,Б|,Б|
У°Цм 3Пр 4ТЪЦЏ,679,98,13,22,63,447,56,41,24,17,30,52,69,74,45,39,134,35,44,21,13,14,5,2,Б|
У°Цм 3Пр 5ТЪЦЏ,160,20,3,9,8,104,10,7,11,11,9,4,11,10,17,14,36,12,5,7,5,5,2,Б|,Б|
У°Цм 3Пр 6ТЪЦЏ,138,12,2,3,7,78,6,2,4,8,14,8,7,4,7,18,48,15,17,8,4,1,1,2,Б|
У°Цм 3Пр 7ТЪЦЏ,403,41,11,13,17,244,12,16,13,14,30,13,21,37,34,54,118,33,30,21,17,11,4,2,Б|
У°Цм 3Пр 8ТЪЦЏ,217,13,5,Б|,8,123,8,5,6,17,12,13,8,13,24,17,81,25,22,17,11,4,2,Б|,Б|
У°Цм 3Пр 9ТЪЦЏ,271,29,11,9,9,158,12,13,14,18,13,13,13,17,28,17,84,14,19,22,15,13,1,Б|,Б|
У°Цм 3Пр10ТЪЦЏ,108,8,5,1,2,80,8,6,7,6,6,4,7,7,12,17,20,6,4,5,2,3,Б|,Б|,Б|
У°Цм 3Пр11ТЪЦЏ,708,93,24,23,46,364,33,22,24,30,38,54,49,24,42,48,251,37,42,59,64,33,14,2,Б|
У°Цм 4Пр 1ТЪЦЏ,87,7,Б|,3,4,50,6,8,Б|,2,1,9,5,6,5,8,30,8,9,7,3,1,2,Б|,Б|
У°Цм 4Пр 2ТЪЦЏ,377,22,4,7,11,241,22,23,17,20,16,14,16,30,43,40,114,32,30,25,11,9,5,1,1
У°Цм 4Пр 3ТЪЦЏ,305,30,7,9,14,192,22,11,10,11,14,24,24,24,24,28,83,21,19,22,15,6,Б|,Б|,Б|
У°Цм 4Пр 4ТЪЦЏ,559,49,15,16,18,333,31,27,30,17,25,22,27,44,64,46,177,39,23,20,34,31,20,9,1
У°Цм 4Пр 5ТЪЦЏ,"1,309",157,32,42,83,891,123,84,58,57,61,94,105,129,108,72,261,78,73,50,40,14,5,Б|,1
У°Цм 4Пр 6ТЪЦЏ,812,123,25,44,54,565,68,53,27,41,40,69,64,85,71,47,124,43,31,25,11,13,1,Б|,Б|
У°Цм 4Пр 7ТЪЦЏ,303,30,7,9,14,190,15,12,6,14,20,18,20,23,31,31,83,21,19,23,9,10,1,Б|,Б|
У°Цм 4Пр 8ТЪЦЏ,230,16,4,6,6,140,7,6,16,8,8,14,16,16,28,21,74,26,21,13,10,2,2,Б|,Б|
У°Цм 4Пр 9ТЪЦЏ,243,20,11,7,2,138,4,11,12,18,10,8,6,10,27,32,85,22,24,21,10,5,3,Б|,Б|
У°Цм 4Пр10ТЪЦЏ,461,73,17,27,29,318,32,26,14,23,33,46,45,22,45,32,70,23,20,14,9,3,1,Б|,Б|
У°Цм 4Пр11ТЪЦЏ,371,48,11,22,15,232,27,20,18,17,18,21,23,26,34,28,91,33,20,20,10,6,1,Б|,1
У°Цм 5Пр 1ТЪЦЏ,167,5,1,1,3,115,4,7,19,7,7,7,1,8,27,28,47,24,10,5,3,4,1,Б|,Б|
У°Цм 5Пр 2ТЪЦЏ,327,32,11,12,9,182,10,15,11,14,23,15,17,20,27,30,113,47,24,23,13,4,2,Б|,Б|
У°Цм 5Пр 3ТЪЦЏ,177,17,2,5,10,109,6,17,8,5,11,8,11,16,14,13,51,20,10,10,1,5,4,1,Б|
У°Цм 5Пр 4ТЪЦЏ,358,44,14,13,17,251,23,23,25,16,17,13,25,38,50,21,63,15,20,16,9,1,2,Б|,Б|
У°Цм 5Пр 5ТЪЦЏ,"1,132",143,20,49,74,864,114,102,47,31,51,74,143,117,131,54,125,30,33,33,15,9,1,4,Б|
У°Цм 5Пр 6ТЪЦЏ,352,63,12,16,35,224,24,23,14,12,20,24,37,21,31,18,65,20,20,11,9,4,1,Б|,Б|
У°Цм 5Пр 7ТЪЦЏ,235,33,7,11,15,160,18,17,8,8,23,18,11,13,25,19,42,14,15,5,4,3,1,Б|,Б|
У°Цм 5Пр 8ТЪЦЏ,259,26,9,11,6,159,7,5,8,12,28,15,10,8,33,33,74,30,8,13,14,5,3,1,Б|
У°Цм 5Пр 9ТЪЦЏ,225,9,2,3,4,122,4,10,7,4,14,6,18,24,20,15,94,22,25,28,8,6,5,Б|,Б|
У°Цм 6Пр 1ТЪЦЏ,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У°Цм 6Пр 2ТЪЦЏ,87,76,17,30,29,11,8,1,Б|,Б|,Б|,Б|,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
У°Цм 6Пр 3ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У°Цм 6Пр 4ТЪЦЏ,949,113,23,33,57,631,69,64,37,41,51,53,80,81,81,74,205,59,49,50,23,16,7,1,Б|
У°Цм 6Пр 6ТЪЦЏ,266,33,8,15,10,176,24,10,9,11,21,25,17,10,28,21,57,25,8,14,4,2,3,1,Б|
У°Цм 6Пр 9ТЪЦЏ,237,23,3,4,16,155,12,13,11,6,13,20,11,23,19,27,59,13,13,17,8,5,2,1,Б|
ПнФ’ 1Пр 1ТЪЦЏ,221,19,8,5,6,161,8,20,8,12,11,2,13,33,32,22,41,7,12,10,6,5,1,Б|,Б|
ПнФ’ 1Пр 2ТЪЦЏ,775,75,21,25,29,494,31,41,29,29,50,46,45,61,79,83,206,67,59,43,25,9,3,Б|,Б|
ПнФ’ 2Пр 1ТЪЦЏ,338,34,19,5,10,244,17,22,13,35,14,13,21,27,50,32,60,21,15,11,8,5,Б|,Б|,Б|
ПнФ’ 2Пр 2ТЪЦЏ,631,57,15,16,26,449,35,27,31,39,39,32,41,43,97,65,125,42,33,21,15,10,2,2,Б|
ПнФ’ 3Пр 1ТЪЦЏ,314,41,14,10,17,219,25,11,13,15,20,26,23,20,31,35,54,20,14,14,2,3,1,Б|,Б|
ПнФ’ 3Пр 2ТЪЦЏ,434,56,12,21,23,292,33,30,15,21,26,20,36,37,41,33,86,33,19,19,11,3,1,Б|,Б|
ПнФ’ 4Пр 2ТЪЦЏ,470,61,14,27,20,340,27,26,30,29,26,21,33,47,57,44,69,20,18,18,6,5,1,1,Б|
ПнФ’ 5Пр 1ТЪЦЏ,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ПнФ’ 5Пр 2ТЪЦЏ,431,65,11,24,30,315,36,27,13,27,35,35,44,31,40,27,51,17,13,7,9,1,3,1,Б|
ПнФ’ 6Пр 1ТЪЦЏ,21,1,Б|,Б|,1,10,2,Б|,Б|,Б|,5,1,Б|,Б|,1,1,10,5,4,1,Б|,Б|,Б|,Б|,Б|
ПнФ’ 6Пр 2ТЪЦЏ,70,5,Б|,2,3,40,5,4,2,Б|,3,2,4,8,8,4,25,8,4,4,4,4,1,Б|,Б|
ТЖГmСт 1ТЪЦЏ,864,154,28,47,79,561,56,38,35,46,63,86,80,53,55,49,149,44,40,35,20,7,2,1,Б|
ТЖГmСт 2ТЪЦЏ,158,25,4,10,11,121,18,5,8,11,8,14,20,15,9,13,12,4,2,2,2,2,Б|,Б|,Б|
ТЖГmСт 3ТЪЦЏ,"1,208",188,39,57,92,889,102,66,52,57,71,118,124,110,110,79,131,55,38,18,9,8,2,1,Б|
